Age,Height,Weight,Bmi,BmiClass,Gender,TargetWeight,ActivityLevel,DaysToGoal,Achieved,GoalType,BMI,TargetBMI,BMR,TDEE,Calorie_Target,user_id,day,preferred_body_part,운동1,운동부위1,운동시간1,소모칼로리1,운동2,운동부위2,운동시간2,소모칼로리2,운동3,운동부위3,운동시간3,소모칼로리3,운동4,운동부위4,운동시간4,소모칼로리4,총 운동시간,하루소모칼로리,breakfast_food_name,breakfast_portion,breakfast_carb,breakfast_protein,breakfast_fat,breakfast_calories,lunch_food_name,lunch_portion,lunch_carb,lunch_protein,lunch_fat,lunch_calories,snack_food_name,snack_portion,snack_carb,snack_protein,snack_fat,snack_calories,dinner_food_name,dinner_portion,dinner_carb,dinner_protein,dinner_fat,dinner_calories,총 식사섭취 칼로리,일일칼로리균형,일일체중변화(kg)
28,1.5032408397677854,50.04528204759537,22.146546318841224,Normal weight,Female,43.2058691547355,3,63,0,저지방 고단백,22.146546318841224,19.119899885290376,1138.9783453308196,3416.935035992459,2733.548028793967,1304,6,,사이드킥 닐링 (필라테스),코어,23,126.5,덤벨 플랭크 풀 스루,코어,23,131.1,트레드밀 러닝,유산소,23,230.0,짐볼 백 익스텐션,등,23,87.39999999999999,92,575.0,약과,171.27,145.4,7.19,8.14,683.39,크로플_생크림 애플잼 크로플,261.69,238.14,10.47,18.32,1195.93,피자_치즈크러스트 피자 (L),89.29,41.82,34.75,22.89,512.54,피자_치즈바이트 피자 (L),186.72,105.63,55.64,42.29,1025.08,3416.94,-574.9950359924587,-0.07467467999902061
28,1.5032408397677854,50.04528204759537,22.146546318841224,Normal weight,Female,43.2058691547355,3,63,0,저지방 고단백,22.146546318841224,19.119899885290376,1138.9783453308196,3416.935035992459,2733.548028793967,1304,7,어깨,리버스 숄더 프레스 머신,어깨,23,128.79999999999998,버티컬 플라이 머신,어깨,23,128.79999999999998,스미스 머신 오버헤드 프레스,어깨,23,138.0,백핸드 레이즈,어깨,23,121.89999999999999,92,517.5,약과,171.27,145.4,7.19,8.14,683.39,피자_고르곤졸라 피자 (L),336.88,184.44,74.82,75.73,1195.93,소보로빵,129.43,77.94,11.67,17.15,512.54,도넛_추억의생도나스,238.95,131.73,42.89,52.07,1025.08,3416.94,-517.4950359924587,-0.06720714753148814
21,1.4360584386336084,47.73995890168067,23.14929738615605,Normal weight,Female,51.67627143974644,1,15,1,벌크업,23.14929738615605,25.058031110376564,1108.9361131628118,1108.9361131628118,887.1488905302494,1305,1,가슴,로우 케이블 크로스오버,가슴,19,104.5,케틀벨 푸쉬업,가슴,19,106.39999999999999,덤벨 스벤드 프레스,가슴,19,106.39999999999999,디클라인 푸쉬업,가슴,19,102.60000000000001,76,419.9,피자_아보카도 새우 피자 슈퍼시드 화이버 엣지 오리지널 (L),73.93,18.03,9.78,5.05,199.61,피자_골드핫치킨 피자 (L),94.15,38.24,19.62,13.07,349.31,닭찜_간편조리세트_안동식 찜닭,110.08,21.33,7.95,3.65,149.71,콩조림(콩자반),106.55,37.11,19.15,8.24,299.41,998.0400000000002,-530.7961131628115,-0.06893456015101448
21,1.4360584386336084,47.73995890168067,23.14929738615605,Normal weight,Female,51.67627143974644,1,15,1,벌크업,23.14929738615605,25.058031110376564,1108.9361131628118,1108.9361131628118,887.1488905302494,1305,2,하체,스플릿 스쿼트,하체,19,123.5,바벨 내로우 스쿼트,하체,19,129.2,크랩 워킹,하체,19,110.2,밴드 리버스 하이퍼,하체,19,64.6,76,427.5,피자_블록버스터4 피자 슈퍼시드 화이버 엣지 오리지널 (L),71.8,17.54,10.86,5.07,199.61,프레즐_햄치즈 프레첼,122.57,50.74,14.59,9.81,349.31,회덮밥_모듬,103.25,18.34,9.4,4.28,149.71,오징어채무침,116.05,32.97,27.39,6.42,299.41,998.0400000000002,-538.3961131628116,-0.06992157313802748
21,1.4360584386336084,47.73995890168067,23.14929738615605,Normal weight,Female,51.67627143974644,1,15,1,벌크업,23.14929738615605,25.058031110376564,1108.9361131628118,1108.9361131628118,887.1488905302494,1305,3,가슴,인클라인 클로즈 그립 덤벨 벤치 프레스,가슴,19,108.3,레이 다운 푸쉬업,가슴,19,100.7,해머 스트렝스 MTS 디클라인 프레스,가슴,19,106.39999999999999,스탠딩 스트레이트 암 체스트 플라이,가슴,19,104.5,76,419.9,피자_불고기 피자 (L),79.21,20.67,11.72,5.12,199.61,피자_골드핫치킨 피자 (L),94.15,38.24,19.62,13.07,349.31,닭찜_간편조리세트_안동식 찜닭,110.08,21.33,7.95,3.65,149.71,오징어채볶음,108.88,32.41,24.0,8.24,299.41,998.0400000000002,-530.7961131628115,-0.06893456015101448
21,1.4360584386336084,47.73995890168067,23.14929738615605,Normal weight,Female,51.67627143974644,1,15,1,벌크업,23.14929738615605,25.058031110376564,1108.9361131628118,1108.9361131628118,887.1488905302494,1305,4,하체,원 레그 힙 쓰러스트,하체,19,133.0,밴드 리버스 하이퍼,하체,19,64.6,덤벨 싱글 레그 카프 레이즈,하체,19,117.8,몬스터 글루트 머신,하체,19,127.3,76,442.7,피자_베이컨체더 피자 슈퍼시드 화이버 엣지 오리지널 (M),61.42,15.82,9.63,4.95,199.61,프레즐_햄치즈 프레첼,122.57,50.74,14.59,9.81,349.31,회덮밥_모듬,103.25,18.34,9.4,4.28,149.71,피자_치즈피자,108.09,38.48,16.97,8.54,299.41,998.0400000000002,-553.5961131628117,-0.07189559911205347
21,1.4360584386336084,47.73995890168067,23.14929738615605,Normal weight,Female,51.67627143974644,1,15,1,벌크업,23.14929738615605,25.058031110376564,1108.9361131628118,1108.9361131628118,887.1488905302494,1305,5,하체,니 힙 쓰러스트,하체,19,114.0,카프 익스텐션 머신,하체,19,106.39999999999999,백 런지,하체,19,121.60000000000001,스미스 머신 와이드 스쿼트,하체,19,133.0,76,475.0,피자_아보카도 새우 피자 슈퍼시드 화이버 엣지 오리지널 (L),73.93,18.03,9.78,5.05,199.61,팥빵_호두과자,135.39,58.67,20.31,4.51,349.31,닭볶음(닭갈비)_간편조리세트_치즈 품은 닭갈비,93.57,16.8,8.89,5.26,149.71,오징어채볶음,108.88,32.41,24.0,8.24,299.41,998.0400000000002,-585.8961131628116,-0.07609040430685865
21,1.4360584386336084,47.73995890168067,23.14929738615605,Normal weight,Female,51.67627143974644,1,15,1,벌크업,23.14929738615605,25.058031110376564,1108.9361131628118,1108.9361131628118,887.1488905302494,1305,6,등,엎드려 등 스트레칭,등,19,60.800000000000004,바벨 백 익스텐션,등,19,85.5,덤벨 백 익스텐션,등,19,79.8,하이 로우 머신,등,19,112.10000000000001,76,338.20000000000005,피자_아보카도 새우 피자 슈퍼시드 화이버 엣지 오리지널 (L),73.93,18.03,9.78,5.05,199.61,피자_골드베이컨 피자 (L),92.41,41.58,15.85,13.31,349.31,파전_해물,76.77,14.53,8.19,5.97,149.71,피자_페퍼로니피자,112.56,39.57,16.55,8.33,299.41,998.0400000000002,-449.09611316281166,-0.058324170540624894
21,1.4360584386336084,47.73995890168067,23.14929738615605,Normal weight,Female,51.67627143974644,1,15,1,벌크업,23.14929738615605,25.058031110376564,1108.9361131628118,1108.9361131628118,887.1488905302494,1305,7,하체,보수볼 하이 니 런지,하체,19,119.7,내로우 스쿼트,하체,19,119.7,슬레드 드래그,하체,19,133.0,스탠딩 힙 쓰러스트 머신,하체,19,123.5,76,495.9,피자_블랙타이거 슈림프 피자 슈퍼시드 화이버 엣지 오리지널 (M),66.76,18.11,10.03,3.99,199.61,피자_치즈 피자 오리지널 (M),111.6,48.67,25.88,17.72,349.31,비빔밥,105.43,19.86,7.23,4.55,149.71,피자_핫치킨 피자 (L),99.47,35.87,17.35,9.6,299.41,998.0400000000002,-606.7961131628115,-0.07880469002114435
36,1.662848245664264,61.58671580637095,22.273158736752453,Normal weight,Female,70.68246123199353,2,41,0,벌크업,22.273158736752453,25.56268276870326,1314.1473116038744,2628.294623207749,2102.635698566199,1306,1,가슴,덤벨 벤치 프레스,가슴,26,148.20000000000002,정지 벤치프레스,가슴,26,150.79999999999998,스탠딩 디클라인 플라이 머신,가슴,26,143.0,스탠딩 플라이,가슴,26,140.4,104,582.4,피자_치즈크러스트 피자 (L),91.58,42.89,35.64,23.48,525.66,크로플_생크림 애플잼 크로플,201.29,183.18,8.05,14.09,919.9,식빵_소화가 잘되는 식빵,126.77,60.72,11.54,11.66,394.24,피자_아메리칸 미트볼 피자,161.91,89.79,43.59,28.03,788.49,2628.29,-582.404623207749,-0.0756369640529544
36,1.662848245664264,61.58671580637095,22.273158736752453,Normal weight,Female,70.68246123199353,2,41,0,벌크업,22.273158736752453,25.56268276870326,1314.1473116038744,2628.294623207749,2102.635698566199,1306,2,,앵클 터치,유산소,26,176.79999999999998,숄더 탭,어깨,26,140.4,오블리크 크런치,코어,26,143.0,스타피쉬 크런치,코어,26,143.0,104,603.2,츄러스_톡톡 슈팅스타 링츄,138.33,83.34,9.99,16.81,525.66,크로플_생크림 애플잼 크로플,201.29,183.18,8.05,14.09,919.9,식빵_소화가 잘되는 식빵,126.77,60.72,11.54,11.66,394.24,비스킷/쿠키/크래커_약과 쿠키,174.44,136.87,8.06,21.47,788.49,2628.29,-603.2046232077491,-0.07833826275425314
36,1.662848245664264,61.58671580637095,22.273158736752453,Normal weight,Female,70.68246123199353,2,41,0,벌크업,22.273158736752453,25.56268276870326,1314.1473116038744,2628.294623207749,2102.635698566199,1306,3,어깨,밴드 오버헤드 프레스,어깨,26,137.79999999999998,스탠딩 어라운드 더 월드,어깨,26,96.2,원 암 케틀벨 아놀드 프레스,어깨,26,150.79999999999998,바벨 프론트 레이즈,어깨,26,145.6,104,530.4,크로플_매력무엇 돼지바 크로플,140.18,94.62,7.01,12.85,525.66,비스킷/쿠키/크래커_현미누룽지칩,228.26,199.34,18.26,5.32,919.9,베이글_베이글 크랜베리·호두,137.85,65.64,18.38,7.87,394.24,크로플_생크림 애플잼 크로플,172.54,157.01,6.9,12.08,788.49,2628.29,-530.404623207749,-0.06888371729970766
36,1.662848245664264,61.58671580637095,22.273158736752453,Normal weight,Female,70.68246123199353,2,41,0,벌크업,22.273158736752453,25.56268276870326,1314.1473116038744,2628.294623207749,2102.635698566199,1306,4,하체,덤벨 레그 익스텐션,하체,26,153.4,해머 스트렝스 원 레그 익스텐션,하체,26,169.0,스미스 머신 스모 데드리프트,하체,26,176.79999999999998,스미스 머신 크로스 런지,하체,26,174.20000000000002,104,673.4,소보로빵,132.74,79.94,11.97,17.59,525.66,크로플_생크림 애플잼 크로플,201.29,183.18,8.05,14.09,919.9,피자_치즈 피자 오리지널 (M),125.96,54.93,29.21,20.0,394.24,피자_아메리칸 미트볼 피자,161.91,89.79,43.59,28.03,788.49,2628.29,-673.404623207749,-0.08745514587113623
36,1.662848245664264,61.58671580637095,22.273158736752453,Normal weight,Female,70.68246123199353,2,41,0,벌크업,22.273158736752453,25.56268276870326,1314.1473116038744,2628.294623207749,2102.635698566199,1306,5,어깨,케이블 익스터널 로테이션,어깨,26,140.4,서클 암,어깨,26,93.60000000000001,펙 덱 리어 델트,어깨,26,137.79999999999998,밴드 리어 델트 킥백,어깨,26,140.4,104,512.1999999999999,매작과,127.28,84.14,9.56,16.74,525.66,비스킷/쿠키/크래커_현미누룽지칩,228.26,199.34,18.26,5.32,919.9,피자_치즈 피자 (L),124.37,54.37,17.44,11.89,394.24,피자_아메리칸 미트볼 피자,161.91,89.79,43.59,28.03,788.49,2628.29,-512.2046232077487,-0.06652008093607126
36,1.662848245664264,61.58671580637095,22.273158736752453,Normal weight,Female,70.68246123199353,2,41,0,벌크업,22.273158736752453,25.56268276870326,1314.1473116038744,2628.294623207749,2102.635698566199,1306,6,어깨,플레이트 오버헤드 프레스,어깨,26,145.6,벤트 오버 레터럴 레이즈 머신,어깨,26,143.0,페이스 풀,어깨,26,140.4,폴리퀸 레터럴 레이즈,어깨,26,143.0,104,572.0,번_딸기번,123.98,77.0,10.44,19.58,525.66,비스킷/쿠키/크래커_약과 쿠키,203.52,159.68,9.4,25.05,919.9,식빵_소화가 잘되는 식빵,126.77,60.72,11.54,11.66,394.24,비스킷/쿠키/크래커_현미누룽지칩,195.65,170.87,15.65,4.56,788.49,2628.29,-572.0046232077489,-0.07428631470230505
36,1.662848245664264,61.58671580637095,22.273158736752453,Normal weight,Female,70.68246123199353,2,41,0,벌크업,22.273158736752453,25.56268276870326,1314.1473116038744,2628.294623207749,2102.635698566199,1306,7,어깨,루 레이즈,어깨,26,137.79999999999998,벤트오버 케이블 레터럴 레이즈,어깨,26,140.4,버티컬 플라이 머신,어깨,26,145.6,벤트 오버 레터럴 레이즈 머신,어깨,26,143.0,104,566.8,피자_치즈크러스트 피자 (L),91.58,42.89,35.64,23.48,525.66,비스킷/쿠키/크래커_현미누룽지칩,228.26,199.34,18.26,5.32,919.9,피자_치즈 피자 오리지널 (M),125.96,54.93,29.21,20.0,394.24,스무디_쿠키 프라페,758.16,788.49,11.6,34.5,788.49,2628.29,-566.8046232077486,-0.07361099002698034
24,1.456934050530514,43.79431311987187,20.63183862343226,Normal weight,Female,48.82343536438116,4,36,1,벌크업,20.63183862343226,23.001096894071683,1067.52691278029,4270.10765112116,3416.0861208969286,1307,1,등,밴드 어시스트 친 업,등,21,113.4,원 암 케이블 하이 로우,등,21,121.8,해머 스트렝스 MTS 원 암 프론트 풀다운,등,21,130.20000000000002,엘싯 풀업,등,21,130.20000000000002,84,495.6,피자_아메리칸 미트볼 피자,175.36,97.26,47.21,30.36,854.02,피자_치즈크러스트 피자 (L),260.37,121.93,101.34,66.76,1494.54,유과,151.07,112.14,4.24,19.38,640.52,머핀_휘낭시에 약과,223.96,161.45,15.63,57.29,1281.03,4270.11,-495.5976511211611,-0.0643633313144365
24,1.456934050530514,43.79431311987187,20.63183862343226,Normal weight,Female,48.82343536438116,4,36,1,벌크업,20.63183862343226,23.001096894071683,1067.52691278029,4270.10765112116,3416.0861208969286,1307,2,등,케이블 하이 로우,등,21,119.7,점프 풀 업,등,21,121.8,케이블 벤트 오버 로우,등,21,134.4,레니게이드 로우,등,21,142.79999999999998,84,518.6999999999999,피자_고르곤졸라 피자 (L),240.57,131.71,53.43,54.08,854.02,피자_치즈바이트 피자 (L),272.23,154.0,81.12,61.66,1494.54,피자_아메리칸 미트볼 피자,131.52,72.94,35.41,22.77,640.52,비스킷/쿠키/크래커_현미누룽지칩,317.87,277.6,25.43,7.41,1281.03,4270.11,-518.6976511211606,-0.06736333131443643
24,1.456934050530514,43.79431311987187,20.63183862343226,Normal weight,Female,48.82343536438116,4,36,1,벌크업,20.63183862343226,23.001096894071683,1067.52691278029,4270.10765112116,3416.0861208969286,1307,3,하체,힙 쓰러스트 머신,하체,21,142.79999999999998,폼롤러 캐브즈,하체,21,63.0,글루트 킥 백,하체,21,115.5,바벨 제퍼슨 스쿼트,하체,21,144.9,84,466.19999999999993,피자_고르곤졸라 피자 (L),240.57,131.71,53.43,54.08,854.02,머핀_휘낭시에 약과,261.28,188.36,18.24,66.84,1494.54,유과,151.07,112.14,4.24,19.38,640.52,머핀_휘낭시에 오레오,227.54,158.75,15.88,63.51,1281.03,4270.11,-466.19765112116056,-0.06054514949625462
24,1.456934050530514,43.79431311987187,20.63183862343226,Normal weight,Female,48.82343536438116,4,36,1,벌크업,20.63183862343226,23.001096894071683,1067.52691278029,4270.10765112116,3416.0861208969286,1307,4,가슴,스탠딩 얼터네이트 체스트 플라이,가슴,21,113.4,인클라인 벤치 프레스 머신,가슴,21,119.7,중량 딥스,가슴,21,121.8,스탠딩 엘보우 터치,가슴,21,73.5,84,428.40000000000003,비스킷/쿠키/크래커_약과 쿠키,188.94,148.24,8.73,23.26,854.02,머핀_휘낭시에 오레오,265.46,185.21,18.53,74.09,1494.54,도넛_미니찹쌀 도넛 (3개입),162.16,117.37,7.72,15.44,640.52,피자_치즈바이트 피자 (L),233.34,132.0,69.54,52.85,1281.03,4270.11,-428.3976511211604,-0.05563605858716369
24,1.456934050530514,43.79431311987187,20.63183862343226,Normal weight,Female,48.82343536438116,4,36,1,벌크업,20.63183862343226,23.001096894071683,1067.52691278029,4270.10765112116,3416.0861208969286,1307,5,가슴,벤치 프레스,가슴,21,121.8,스탠딩 엘보우 터치,가슴,21,73.5,인클라인 케이블 벤치 프레스,가슴,21,117.6,해머 스트렝스 벤치 프레스,가슴,21,117.6,84,430.5,피자_치즈크러스트 피자 (L),148.78,69.68,57.91,38.15,854.02,머핀_휘낭시에 오레오,265.46,185.21,18.53,74.09,1494.54,피자_치즈바이트 피자 (L),116.67,66.0,34.77,26.43,640.52,크로플_초땅 반반크로스 크로플,271.41,175.9,22.61,62.83,1281.03,4270.11,-430.49765112116074,-0.05590878585989101
24,1.456934050530514,43.79431311987187,20.63183862343226,Normal weight,Female,48.82343536438116,4,36,1,벌크업,20.63183862343226,23.001096894071683,1067.52691278029,4270.10765112116,3416.0861208969286,1307,6,하체,힙 쓰러스트,하체,21,140.70000000000002,케이블 백 런지,하체,21,136.5,스텝백 핸드레이즈,하체,21,121.8,힙 브릿지,하체,21,121.8,84,520.8000000000001,비스킷/쿠키/크래커_현미누룽지칩,211.92,185.07,16.95,4.94,854.02,머핀_휘낭시에 소보로,284.13,185.03,19.83,72.68,1494.54,피자_아메리칸 미트볼 피자,131.52,72.94,35.41,22.77,640.52,크로플_생크림 애플잼 크로플,280.31,255.09,11.21,19.62,1281.03,4270.11,-520.7976511211609,-0.06763605858716376
24,1.456934050530514,43.79431311987187,20.63183862343226,Normal weight,Female,48.82343536438116,4,36,1,벌크업,20.63183862343226,23.001096894071683,1067.52691278029,4270.10765112116,3416.0861208969286,1307,7,어깨,추천 어깨 운동,어깨,21,117.6,원 암 케이블 리버스 플라이,어깨,21,113.4,밴드 오버헤드 프레스,어깨,21,111.3,밴드 레터럴 레이즈,어깨,21,109.2,84,451.5,피자_고르곤졸라 피자 (L),240.57,131.71,53.43,54.08,854.02,머핀_휘낭시에 로투스,279.35,188.4,19.5,71.46,1494.54,비스킷/쿠키/크래커_그릭요거트그래놀라바,149.3,106.65,8.53,19.2,640.52,피자_치즈크러스트 피자 (L),223.18,104.51,86.86,57.22,1281.03,4270.11,-451.49765112116074,-0.05863605858716373
40,1.4901068619431563,44.98871289458348,20.261366812082453,Normal weight,Female,49.94320192877549,3,25,0,균형 식단,20.261366812082453,22.492698033391754,1020.2039176603075,3060.6117529809226,2448.4894023847382,1308,1,어깨,백핸드 레이즈,어깨,21,111.3,플레이트 프론트 로테이션 레이즈,어깨,21,115.5,언더핸드 서클 드로우,어깨,21,75.60000000000001,케이블 숄더 프레스,어깨,21,117.6,84,420.0,비스킷/쿠키/크래커_그릭요거트그래놀라바,142.69,101.92,8.15,18.35,612.12,머핀_휘낭시에 로투스,200.23,135.03,13.98,51.22,1071.21,번_플레이번 바닐라,133.85,72.3,12.31,12.31,459.09,피자_고르곤졸라 피자 (L),258.64,141.61,57.44,58.14,918.18,3060.6,-420.01175298092267,-0.054546980906613335
40,1.4901068619431563,44.98871289458348,20.261366812082453,Normal weight,Female,49.94320192877549,3,25,0,균형 식단,20.261366812082453,22.492698033391754,1020.2039176603075,3060.6117529809226,2448.4894023847382,1308,2,하체,폼롤러 글루트,하체,21,63.0,런지 고관절 스트레칭,하체,21,67.2,내로우 스쿼트,하체,21,132.29999999999998,종아리 스트레칭,하체,21,63.0,84,325.5,피자_아메리칸 미트볼 피자,125.69,69.71,33.84,21.76,612.12,머핀_휘낭시에 오레오,190.27,132.75,13.28,53.1,1071.21,피자_고르곤졸라 피자 (L),129.32,70.8,28.72,29.07,459.09,크로플_생크림 애플잼 크로플,200.92,182.83,8.04,14.06,918.18,3060.6,-325.51175298092267,-0.04227425363388606
40,1.4901068619431563,44.98871289458348,20.261366812082453,Normal weight,Female,49.94320192877549,3,25,0,균형 식단,20.261366812082453,22.492698033391754,1020.2039176603075,3060.6117529809226,2448.4894023847382,1308,3,어깨,바벨 슈러그,어깨,21,115.5,어라운드 더 월드(덤벨),어깨,21,113.4,덤벨 푸쉬 저크,어깨,21,126.0,원 암 케이블 프론트 레이즈,어깨,21,111.3,84,466.2,비스킷/쿠키/크래커_그릭요거트그래놀라바,142.69,101.92,8.15,18.35,612.12,스무디_쿠키 프라페,1030.01,1071.21,15.76,46.87,1071.21,소보로빵_소보로빵,128.96,69.9,11.99,14.57,459.09,피자_치즈크러스트 피자 (L),159.96,74.91,62.26,41.01,918.18,3060.6,-466.2117529809225,-0.06054698090661331
40,1.4901068619431563,44.98871289458348,20.261366812082453,Normal weight,Female,49.94320192877549,3,25,0,균형 식단,20.261366812082453,22.492698033391754,1020.2039176603075,3060.6117529809226,2448.4894023847382,1308,4,하체,힙 어덕션 머신,하체,21,113.4,B-Stance 루마니안 데드리프트,하체,21,136.5,덤벨 루마니안 데드리프트,하체,21,138.6,바벨 카프 레이즈,하체,21,117.6,84,506.1,매작과,148.21,97.98,11.13,19.49,612.12,머핀_휘낭시에 오레오,190.27,132.75,13.28,53.1,1071.21,도넛_찹쌀 도넛,137.87,78.57,7.42,13.35,459.09,비스킷/쿠키/크래커_약과 쿠키,203.14,159.38,9.38,25.01,918.18,3060.6,-506.1117529809226,-0.0657287990884315
40,1.4901068619431563,44.98871289458348,20.261366812082453,Normal weight,Female,49.94320192877549,3,25,0,균형 식단,20.261366812082453,22.492698033391754,1020.2039176603075,3060.6117529809226,2448.4894023847382,1308,5,어깨,암 워킹 푸쉬업,어깨,21,130.20000000000002,덤벨 큐반 프레스,어깨,21,111.3,밴드 벤트 오버 레터럴 레이즈,어깨,21,113.4,케이블 프론트 레이즈,어깨,21,113.4,84,468.29999999999995,피자_아메리칸 미트볼 피자,125.69,69.71,33.84,21.76,612.12,피자_치즈바이트 피자 (L),195.12,110.38,58.15,44.19,1071.21,모카빵,135.43,78.49,11.58,10.9,459.09,피자_고르곤졸라 피자 (L),258.64,141.61,57.44,58.14,918.18,3060.6,-468.31175298092285,-0.06081970817934063
40,1.4901068619431563,44.98871289458348,20.261366812082453,Normal weight,Female,49.94320192877549,3,25,0,균형 식단,20.261366812082453,22.492698033391754,1020.2039176603075,3060.6117529809226,2448.4894023847382,1308,6,,계단 오르기,유산소,21,178.5,야외 싸이클,스포츠,21,126.0,레그 풀 프론트 (필라테스),코어,21,115.5,레그 풀 (필라테스),코어,21,113.4,84,533.4,비스킷/쿠키/크래커_약과 쿠키,135.43,106.25,6.26,16.67,612.12,머핀_휘낭시에 오레오,190.27,132.75,13.28,53.1,1071.21,크로와상_고구마크로,134.63,75.53,9.85,13.46,459.09,피자_치즈크러스트 피자 (L),159.96,74.91,62.26,41.01,918.18,3060.6,-533.4117529809228,-0.06927425363388608
40,1.4901068619431563,44.98871289458348,20.261366812082453,Normal weight,Female,49.94320192877549,3,25,0,균형 식단,20.261366812082453,22.492698033391754,1020.2039176603075,3060.6117529809226,2448.4894023847382,1308,7,,포고 홉,스포츠,21,115.5,마운틴 클라이머,코어,21,130.20000000000002,드래곤 플래그,코어,21,136.5,TRX 파워 풀,코어,21,126.0,84,508.20000000000005,다식_송화,165.89,122.71,13.77,7.43,612.12,비스킷/쿠키/크래커_현미누룽지칩,265.81,232.13,21.26,6.19,1071.21,츄러스,127.17,73.98,8.39,14.36,459.09,츄러스_오리지널 링츄,201.8,141.26,18.44,31.14,918.18,3060.6,-508.2117529809225,-0.06600152636115876
33,1.4347569304215213,59.50054221509843,28.904420114803607,Overweight,Female,64.84964873971376,3,53,1,벌크업,28.904420114803607,31.502931262271524,1165.728503664435,3497.185510993305,2797.748408794644,1309,1,등,라잉 백 익스텐션,등,21,84.0,헤드스탠드,등,21,98.7,고릴라 로우,등,21,136.5,T 레이즈,등,21,63.0,84,382.2,매작과,152.42,100.76,11.45,20.04,629.49,피자_치즈크러스트 피자 (L),191.92,89.88,74.69,49.21,1101.61,도넛_달콤한꿀도넛 (3개입),135.67,80.11,6.46,14.22,472.12,비스킷/쿠키/크래커_현미누룽지칩,234.3,204.62,18.74,5.46,944.24,3147.46,-731.9255109933047,-0.09505526116796165
33,1.4347569304215213,59.50054221509843,28.904420114803607,Overweight,Female,64.84964873971376,3,53,1,벌크업,28.904420114803607,31.502931262271524,1165.728503664435,3497.185510993305,2797.748408794644,1309,2,,웜업 엘립티컬 머신,유산소,21,130.20000000000002,썰매,스포츠,21,126.0,TRX 스프린터 스타트,하체,21,134.4,쇼트트랙,스포츠,21,147.0,84,537.6,도넛_미니찹쌀 도넛 (3개입),159.37,115.35,7.59,15.17,629.49,머핀_휘낭시에 약과,192.59,138.84,13.44,49.26,1101.61,피자_고르곤졸라 피자 (L),132.99,72.81,29.54,29.9,472.12,크로플_생크림 애플잼 크로플,206.62,188.02,8.26,14.46,944.24,3147.46,-887.3255109933048,-0.11523707934977984
33,1.4347569304215213,59.50054221509843,28.904420114803607,Overweight,Female,64.84964873971376,3,53,1,벌크업,28.904420114803607,31.502931262271524,1165.728503664435,3497.185510993305,2797.748408794644,1309,3,등,팜 프레스 백,등,21,117.6,밴드 풀 어파트,등,21,67.2,라잉 랫 풀다운,등,21,121.8,밴드 벤트 오버 로우,등,21,105.0,84,411.6,매작과,152.42,100.76,11.45,20.04,629.49,머핀_휘낭시에 오레오,195.67,136.52,13.66,54.61,1101.61,피자_치즈바이트 피자 (L),86.0,48.65,25.63,19.48,472.12,피자_치즈크러스트 피자 (L),164.5,77.04,64.02,42.18,944.24,3147.46,-761.3255109933048,-0.09887344298614348
33,1.4347569304215213,59.50054221509843,28.904420114803607,Overweight,Female,64.84964873971376,3,53,1,벌크업,28.904420114803607,31.502931262271524,1165.728503664435,3497.185510993305,2797.748408794644,1309,4,하체,보수볼 스쿼트,하체,21,132.29999999999998,덤벨 스플릿 스쿼트,하체,21,138.6,스모 데드리프트,하체,21,151.20000000000002,글루트 킥 백,하체,21,115.5,84,537.6,비스킷/쿠키/크래커_그릭요거트그래놀라바,146.74,104.81,8.38,18.87,629.49,비스킷/쿠키/크래커_현미누룽지칩,273.35,238.72,21.87,6.37,1101.61,츄러스_레인보우 초코 링츄,127.6,75.78,8.56,14.79,472.12,피자_치즈크러스트 피자 (L),164.5,77.04,64.02,42.18,944.24,3147.46,-887.3255109933048,-0.11523707934977984
33,1.4347569304215213,59.50054221509843,28.904420114803607,Overweight,Female,64.84964873971376,3,53,1,벌크업,28.904420114803607,31.502931262271524,1165.728503664435,3497.185510993305,2797.748408794644,1309,5,하체,추천 다리 운동,하체,21,126.0,스미스 머신 데드리프트,하체,21,136.5,박스 점프 오버,하체,21,136.5,파이어 하이드런트,하체,21,117.6,84,516.6,유과,148.47,110.21,4.17,19.05,629.49,비스킷/쿠키/크래커_현미누룽지칩,273.35,238.72,21.87,6.37,1101.61,피자_치즈바이트 피자 (L),86.0,48.65,25.63,19.48,472.12,피자_치즈크러스트 피자 (L),164.5,77.04,64.02,42.18,944.24,3147.46,-866.3255109933048,-0.1125098066225071
33,1.4347569304215213,59.50054221509843,28.904420114803607,Overweight,Female,64.84964873971376,3,53,1,벌크업,28.904420114803607,31.502931262271524,1165.728503664435,3497.185510993305,2797.748408794644,1309,6,가슴,링 딥,가슴,21,119.7,케틀벨 푸쉬업,가슴,21,117.6,플레이트 로드 플라이 머신,가슴,21,115.5,정지 푸쉬업,가슴,21,115.5,84,468.3,유과,148.47,110.21,4.17,19.05,629.49,피자_치즈바이트 피자 (L),200.66,113.51,59.8,45.45,1101.61,피자_치즈크러스트 피자 (L),82.25,38.52,32.01,21.09,472.12,크로플_생크림 애플잼 크로플,206.62,188.02,8.26,14.46,944.24,3147.46,-818.025510993305,-0.10623707934977987
